-1020	0.60135
-1020	0.58723
-1020	0.58056
-1020	0.57253
-1010	0.59151
-1010	0.59229
-1010	0.61204
-1010	0.60874
-1010	0.63244
-1000	0.63102
-1000	0.6053
-999	0.5496
-997	0.58199
-995	0.62136
-993	0.65634
-991	0.6042
-989	0.59345
-987	0.56399
-985	0.62661
-983	0.6283
-981	0.61482
-979	0.57324
-977	0.57577
-975	0.61942
-973	0.6386
-971	0.60323
-969	0.56373
-967	0.57137
-965	0.60816
-963	0.63147
-961	0.60349
-959	0.58879
-957	0.58367
-955	0.61754
-953	0.61819
-951	0.6099
-949	0.5952
-947	0.56535
-945	0.55919
-943	0.56975
-941	0.5748
-939	0.58503
-937	0.59514
-935	0.61152
-933	0.58983
-931	0.59054
-929	0.57324
-927	0.5873
-925	0.59798
-923	0.60822
-921	0.60906
-919	0.59747
-917	0.60096
-915	0.57713
-913	0.61061
-911	0.61742
-909	0.60291
-907	0.55634
-905	0.57778
-903	0.58626
-901	0.5987
-899	0.59902
-897	0.66223
-895	0.63477
-893	0.61994
-891	0.58639
-889	0.60122
-887	0.6213
-885	0.61554
-883	0.61255
-881	0.5827
-879	0.5746
-877	0.56165
-875	0.60511
-873	0.60517
-871	0.61055
-869	0.61664
-867	0.62214
-865	0.61871
-863	0.66521
-861	0.63425
-859	0.57202
-857	0.56107
-855	0.6522
-853	0.65673
-851	0.60472
-849	0.56055
-847	0.60013
-845	0.61425
-843	0.6053
-841	0.62797
-839	0.65174
-837	0.62597
-835	0.56081
-833	0.54993
-831	0.59734
-829	0.65809
-827	0.64494
-825	0.61483
-823	0.62428
-821	0.63937
-819	0.63406
-817	0.58011
-815	0.58691
-813	0.58995
-811	0.63043
-809	0.61217
-807	0.61599
-805	0.57739
-803	0.54455
-801	0.58322
-799	0.643
-797	0.65291
-795	0.61755
-793	0.62635
-791	0.61036
-789	0.59287
-787	0.61482
-785	0.62655
-783	0.62551
-781	0.59177
-779	0.60252
-777	0.55984
-775	0.58911
-773	0.57557
-771	0.593
-769	0.58348
-767	0.60317
-765	0.6215
-763	0.60226
-761	0.61372
-759	0.62201
-757	0.63114
-755	0.63075
-753	0.65608
-751	0.67804
-749	0.65019
-747	0.59624
-745	0.55673
-743	0.5746
-741	0.61268
-739	0.62622
-737	0.61819
-735	0.59967
-733	0.5693
-731	0.59922
-729	0.63367
-727	0.61904
-725	0.59902
-723	0.62027
-721	0.58109
-719	0.53206
-717	0.5623
-715	0.60427
-713	0.59002
-711	0.57836
-709	0.61373
-707	0.58665
-705	0.56495
-703	0.54805
-701	0.58309
-699	0.59883
-697	0.61612
-695	0.5882
-693	0.58632
-691	0.60232
-689	0.60129
-687	0.57474
-685	0.59365
-683	0.60634
-681	0.60142
-679	0.60731
-677	0.62416
-675	0.62189
-673	0.58426
-671	0.58063
-669	0.55991
-667	0.60408
-665	0.60978
-663	0.61612
-661	0.58601
-659	0.59591
-657	0.57998
-655	0.57292
-653	0.57752
-651	0.59954
-649	0.58154
-647	0.57998
-645	0.59061
-643	0.62661
-641	0.61204
-639	0.58892
-637	0.59203
-635	0.60926
-633	0.62195
-631	0.62778
-629	0.61366
-627	0.59934
-625	0.62356
-623	0.65109
-621	0.64604
-619	0.60569
-617	0.58989
-615	0.59222
-613	0.58076
-611	0.56599
-609	0.59999
-607	0.60563
-605	0.58309
-603	0.57564
-601	0.63886
-599	0.59287
-597	0.60233
-595	0.60336
-593	0.64397
-591	0.61404
-589	0.62447
-587	0.61113
-585	0.61787
-583	0.60511
-581	0.62492
-579	0.65032
-577	0.64922
-575	0.60272
-573	0.5976
-571	0.58458
-569	0.56282
-567	0.58199
-565	0.62583
-563	0.62039
-561	0.62078
-559	0.62622
-557	0.61722
-555	0.60738
-553	0.62221
-551	0.61314
-549	0.59656
-547	0.59235
-545	0.63542
-543	0.62247
-541	0.61807
-539	0.58458
-537	0.62499
-535	0.61223
-533	0.61929
-531	0.57603
-529	0.56917
-527	0.58082
-525	0.59649
-523	0.56865
-521	0.59008
-519	0.62952
-517	0.64436
-515	0.6417
-513	0.61936
-511	0.58361
-509	0.54151
-507	0.58167
-505	0.60129
-503	0.61884
-501	0.59708
-499	0.59617
-497	0.61897
-495	0.64689
-493	0.64326
-491	0.61457
-489	0.59158
-487	0.58957
-485	0.59449
-483	0.58607
-481	0.56392
-479	0.5827
